Time[ms],Realtime Tick,Goal Position,Present Position
43542,13409,2055,2049
43582,13449,2055,2049
43622,13489,2055,2049
43662,13529,2055,2049
43702,13569,2055,2049
43742,13609,2055,2049
43782,13649,2055,2049
43822,13689,2055,2049
43862,13729,2055,2049
43902,13769,2055,2049
43942,13809,2055,2049
43982,13849,2055,2049
44022,13889,2055,2049
44062,13929,2055,2049
44102,13969,2055,2049
44142,14009,2055,2049
44182,14049,2055,2049
44222,14089,2055,2049
44263,14130,2055,2049
44302,14169,2055,2049
44342,14209,2055,2049
44382,14249,2055,2049
44422,14289,2055,2049
44462,14329,2055,2049
44502,14369,2055,2049
44542,14409,2055,2049
44582,14449,2055,2049
44622,14489,2055,2049
44662,14529,2055,2049
44702,14569,2055,2049
44742,14609,2055,2049
44782,14649,2055,2049
44822,14689,2055,2049
44862,14729,2055,2049
44902,14769,2055,2049
44942,14809,2055,2049
44982,14849,2055,2049
45022,14889,2055,2049
45062,14929,2055,2049
45102,14969,2055,2049
45142,15009,2055,2049
45182,15049,2055,2049
45222,15089,2055,2049
45262,15129,2055,2049
45302,15169,2055,2049
45342,15209,2055,2049
45382,15249,2055,2049
45422,15289,2055,2049
45462,15329,2055,2049
45502,15369,2055,2049
45542,15409,2055,2049
45582,15449,2055,2050
45622,15489,2055,2049
45662,15529,2055,2050
45702,15569,2055,2053
45742,15609,2055,2055
45782,15649,2055,2057
45822,15689,2055,2059
45862,15729,2055,2059
45902,15769,2055,2059
45942,15809,2055,2059
45982,15849,2055,2059
46022,15889,2055,2059
46062,15929,2055,2059
46102,15969,2055,2059
46142,16009,2055,2059
46182,16049,2055,2059
46222,16089,2055,2059
46262,16129,2055,2059
46302,16169,2055,2059
46342,16209,2055,2059
46382,16249,2055,2059
46422,16289,2055,2059
46462,16329,2055,2059
46502,16369,2055,2059
46542,16409,2055,2059
46582,16449,2055,2059
46621,16488,2055,2059
46662,16529,2055,2059
46702,16569,2055,2059
46741,16608,2055,2059
46782,16649,2055,2059
46822,16689,2055,2059
46862,16729,2055,2059
46902,16769,2055,2059
46942,16809,2055,2059
46982,16849,2055,2059
47022,16889,2055,2059
47062,16929,2055,2059
47101,16968,2055,2059
47142,17009,2055,2059
47182,17049,2055,2059
47222,17089,2055,2059
47262,17129,2055,2059
47301,17168,2055,2059
47342,17209,2055,2059
47382,17249,2055,2059
47422,17289,2055,2059
47462,17329,2055,2059
47502,17369,2055,2059
47541,17408,2055,2059
47582,17449,2055,2059
47622,17489,2055,2059
47662,17529,2055,2059
47701,17568,2055,2059
47742,17609,2055,2059
47782,17649,2055,2059
47821,17688,2055,2059
47861,17728,2055,2059
47901,17768,2055,2059
47941,17808,2055,2059
47981,17848,2055,2059
48021,17888,2055,2059
48061,17928,2055,2059
48101,17968,2055,2059
48141,18008,2055,2059
48181,18048,2055,2059
48222,18089,2055,2059
48262,18129,2055,2059
48302,18169,2055,2059
48341,18208,2055,2059
48381,18248,2055,2059
48421,18288,2055,2059
48461,18328,2055,2059
48501,18368,2055,2059
48541,18408,2055,2059
48581,18448,2055,2059
48621,18488,2055,2059
48661,18528,2055,2059
48701,18568,2055,2059
48741,18608,2055,2059
48764,18631,2055,2059
48801,18668,2055,2059
48841,18708,2055,2059
48881,18748,2055,2059
48921,18788,2055,2059
48961,18828,2055,2059
48984,18851,2055,2059
49021,18888,2055,2059
49061,18928,2055,2059
49084,18951,2055,2059
49121,18988,2055,2059
49161,19028,2055,2059
49201,19068,2055,2059
49241,19108,2055,2059
49281,19148,2055,2059
49321,19188,2055,2059
49344,19211,2055,2059
49381,19248,2055,2059
49421,19288,2055,2059
49461,19328,2055,2059
49501,19368,2055,2059
49541,19408,2055,2059
49581,19448,2055,2059
49621,19488,2055,2059
49661,19528,2055,2059
49701,19568,2055,2059
49741,19608,2055,2059
49781,19648,2055,2059
49822,19689,2055,2059
49861,19728,2055,2059
49901,19768,2055,2059
49941,19808,2055,2059
49981,19848,2055,2059
50021,19888,2055,2059
50061,19928,2055,2059
50084,19951,2055,2059
50121,19988,2055,2059
50144,20011,2055,2059
50182,20049,2055,2059
50205,20072,2055,2059
50241,20108,2055,2059
50281,20148,2055,2059
50321,20188,2055,2059
50361,20228,2055,2059
50401,20268,2055,2059
50441,20308,2055,2059
50464,20331,2055,2059
50501,20368,2055,2059
50541,20408,2055,2059
50581,20448,2055,2059
50621,20488,2055,2059
50661,20528,2055,2059
50702,20569,2055,2059
50741,20608,2055,2059
50781,20648,2055,2059
50821,20688,2055,2059
50861,20728,2055,2059
50901,20768,2055,2059
50923,20790,2055,2059
50962,20829,2055,2059
51001,20868,2055,2059
51041,20908,2055,2059
51081,20948,2055,2059
51122,20989,2069,2059
51162,21029,2069,2059
51201,21068,2069,2059
51241,21108,2069,2059
51281,21148,2069,2059
51322,21189,2084,2060
51344,21211,2084,2060
51381,21248,2084,2060
51422,21289,2098,2063
51444,21311,2098,2068
51482,21349,2098,2072
51504,21371,2098,2073
51541,21408,2098,2075
51581,21448,2098,2078
51621,21488,2098,2081
51643,21510,2098,2082
51681,21548,2098,2082
51721,21588,2098,2081
51761,21628,2098,2081
51783,21650,2098,2082
51843,21710,2115,2090
51883,21750,2115,2097
51943,21810,2130,2109
51983,21850,2130,2119
52024,21891,2130,2124
52063,21930,2130,2125
52117,21984,2148,2128
52140,22007,2148,2132
52184,22051,2148,2135
52224,22091,2150,2137
52264,22131,2150,2141
52303,22170,2150,2146
52343,22210,2150,2150
52384,22251,2150,2150
52424,22291,2150,2150
52463,22330,2150,2149
52486,22353,2150,2150
52524,22391,2150,2150
52564,22431,2150,2150
52603,22470,2150,2150
52644,22511,2150,2150
52683,22550,2150,2150
52706,22573,2150,2150
52744,22611,2150,2149
52784,22651,2150,2150
52806,22673,2150,2150
52844,22711,2150,2149
52883,22750,2150,2149
52906,22773,2150,2150
52944,22811,2150,2150
52983,22850,2150,2150
53024,22891,2150,2150
53063,22930,2150,2150
53086,22953,2150,2149
53123,22990,2150,2150
53163,23030,2150,2150
53186,23053,2150,2150
53224,23091,2150,2150
53264,23131,2150,2150
53303,23170,2150,2150
53344,23211,2150,2150
53383,23250,2150,2150
53424,23291,2150,2150
53463,23330,2150,2150
53486,23353,2150,2150
53523,23390,2150,2150
53563,23430,2150,2150
53603,23470,2150,2150
53644,23511,2150,2150
53683,23550,2150,2150
53723,23590,2150,2150
53763,23630,2150,2150
53803,23670,2150,2150
53843,23710,2150,2150
53883,23750,2150,2150
53923,23790,2150,2150
53963,23830,2150,2150
53986,23853,2150,2150
54024,23891,2150,2150
54063,23930,2150,2150
54086,23953,2150,2150
54124,23991,2150,2149
54163,24030,2150,2150
54203,24070,2150,2150
54243,24110,2150,2150
54283,24150,2150,2150
54323,24190,2150,2150
54363,24230,2150,2150
54386,24253,2150,2150
54423,24290,2150,2150
54446,24313,2150,2150
54484,24351,2150,2150
54524,24391,2150,2150
54564,24431,2150,2150
54587,24454,2150,2150
54624,24491,2150,2150
54647,24514,2150,2150
54684,24551,2150,2150
54723,24590,2150,2150
54746,24613,2150,2150
54784,24651,2150,2150
54823,24690,2150,2150
54846,24713,2150,2150
54884,24751,2150,2149
54923,24790,2150,2150
54946,24813,2150,2150
54984,24851,2150,2150
55007,24874,2150,2149
55043,24910,2150,2150
55083,24950,2150,2150
55106,24973,2150,2149
55143,25010,2150,2150
55183,25050,2150,2150
55223,25090,2150,2150
55246,25113,2150,2150
55284,25151,2150,2150
55324,25191,2150,2150
55364,25231,2150,2150
